gene_id,gene_name,full_name,qualifier,go_id,evidence,go_aspect,synonyms,date,assigned_by
S000003646,GZF3,GATA zinc finger protein,involved_in,GO:0000122,IMP,P,YJL110C|DEH1|NIL2,20100326,SGD
S000003639,GSM1,Putative zinc cluster protein of unknown function,enables,GO:0003700,IDA,F,YJL103C,20121024,SGD
S000003639,GSM1,Putative zinc cluster protein of unknown function,enables,GO:0003700,IMP,F,YJL103C,20121024,SGD
S000003639,GSM1,Putative zinc cluster protein of unknown function,involved_in,GO:0006357,IDA,P,YJL103C,20121024,SGD
S000003639,GSM1,Putative zinc cluster protein of unknown function,involved_in,GO:0006357,IMP,P,YJL103C,20121024,SGD
S000001842,ZNF1,Zinc cluster transcription factor that regulates respiratory growth,enables,GO:0001228,IMP,F,YFL052W|DNA-binding domain containing protein,20150217,SGD
S000001845,SWP82,Member of the SWI/SNF chromatin remodeling complex,involved_in,GO:0045944,IC,P,YFL049W,20120312,SGD
S000001850,OTU1,Deubiquitylation enzyme that binds to the chaperone-ATPase Cdc48p,involved_in,GO:0006355,IMP,P,YFL044C|ubiquitin-specific protease OTU1,20050420,SGD
S000001866,CAF16,Part of evolutionarily-conserved CCR4-NOT regulatory complex,involved_in,GO:0006357,IMP,P,YFL028C|putative ATP-binding cassette family ATPase CAF16,20090925,SGD
S000001870,EPL1,"Subunit of NuA4, an essential histone H4/H2A acetyltransferase complex",involved_in,GO:0006357,IDA,P,YFL024C,20020918,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IMP,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IMP,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IMP,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000001545,MSN4,Stress-responsive transcriptional activator,involved_in,GO:0045944,IGI,P,YKL062W|stress-responsive transcriptional activator MSN4,20200416,SGD
S000000386,SMP1,MADS-box transcription factor involved in osmotic stress response,involved_in,GO:0045944,IMP,P,YBR182C,20200416,SGD
S000000386,SMP1,MADS-box transcription factor involved in osmotic stress response,involved_in,GO:0045944,IGI,P,YBR182C,20200416,SGD
S000004088,CHA4,DNA binding transcriptional activator,enables,GO:0003700,IDA,F,YLR098C|SIL2|SIL3,20030402,SGD
S000003506,TAF1,"TFIID subunit, involved in RNA pol II transcription initiation",involved_in,GO:0006366,IDA,P,YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4|histone acetyltransferase,20090819,SGD
S000003506,TAF1,"TFIID subunit, involved in RNA pol II transcription initiation",involved_in,GO:0006366,IDA,P,YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4|histone acetyltransferase,20090819,SGD
S000003506,TAF1,"TFIID subunit, involved in RNA pol II transcription initiation",involved_in,GO:0006366,IMP,P,YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4|histone acetyltransferase,20090819,SGD
S000003506,TAF1,"TFIID subunit, involved in RNA pol II transcription initiation",involved_in,GO:0006366,IMP,P,YGR274C|TAF145|TAF130|TafII130|TafII145|KAT4|histone acetyltransferase,20090819,SGD
S000003888,RSF2,Zinc-finger protein,enables,GO:0003700,ISS,F,YJR127C|ZMS1,20030428,SGD
S000003888,RSF2,Zinc-finger protein,involved_in,GO:0006355,IMP,P,YJR127C|ZMS1,20051014,SGD
S000003720,GON7,Component of the EKC/KEOPS protein complex,involved_in,GO:0045944,IPI,P,YJL184W|LDB6|PCC2|chromatin DNA-binding EKC/KEOPS complex subunit GON7,20060829,SGD
S000003704,SET2,Histone methyltransferase with a role in transcriptional elongation,involved_in,GO:0006355,IDA,P,YJL168C|EZL1|KMT3|histone methyltransferase SET2,20020522,SGD
S000003704,SET2,Histone methyltransferase with a role in transcriptional elongation,involved_in,GO:0006355,IMP,P,YJL168C|EZL1|KMT3|histone methyltransferase SET2,20020522,SGD
S000003592,ZAP1,Zinc-regulated transcription factor,involved_in,GO:0045944,IDA,P,YJL056C|ZRG10,20141028,SGD
S000003880,JHD2,JmjC domain family histone demethylase,involved_in,GO:0000122,IMP,P,YJR119C|KDM5|histone demethylase,20160811,SGD
S000003880,JHD2,JmjC domain family histone demethylase,involved_in,GO:0045944,IMP,P,YJR119C|KDM5|histone demethylase,20150114,SGD
S000003880,JHD2,JmjC domain family histone demethylase,involved_in,GO:0045944,IMP,P,YJR119C|KDM5|histone demethylase,20160811,SGD
S000004970,SSN8,Cyclin-like component of RNA polymerase II holoenzyme,involved_in,GO:0000122,IMP,P,YNL025C|GIG3|NUT9|CycC|RYE2|SRB11|UME3|CNC1|cyclin-dependent protein serine/threonine kinase regulator SSN8,20110124,SGD
S000004970,SSN8,Cyclin-like component of RNA polymerase II holoenzyme,involved_in,GO:0045944,IDA,P,YNL025C|GIG3|NUT9|CycC|RYE2|SRB11|UME3|CNC1|cyclin-dependent protein serine/threonine kinase regulator SSN8,20110207,SGD
S000002716,SRB7,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0000122,IMP,P,YDR308C|MED21|SSX1,20110727,SGD
S000002716,SRB7,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0045944,IMP,P,YDR308C|MED21|SSX1,20110727,SGD
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0000122,IMP,P,YLR176C|CRT1,20080318,SGD
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0000122,IGI,P,YLR176C|CRT1,20080318,SGD
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0000122,IGI,P,YLR176C|CRT1,20080318,SGD
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0000122,IDA,P,YLR176C|CRT1,20021216,SGD
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0045944,IMP,P,YLR176C|CRT1,20080215,SGD
S000004607,TAF4,TFIID subunit (48 kDa),involved_in,GO:0006366,IDA,P,YMR005W|MPT1|TAF48|TSG2|TafII48,20090826,SGD
S000004607,TAF4,TFIID subunit (48 kDa),involved_in,GO:0006366,IDA,P,YMR005W|MPT1|TAF48|TSG2|TafII48,20090826,SGD
S000005041,PHO23,Component of the Rpd3L histone deacetylase complex,involved_in,GO:0000122,IMP,P,YNL097C,20160914,SGD
S000005041,PHO23,Component of the Rpd3L histone deacetylase complex,involved_in,GO:0045944,IMP,P,YNL097C,20100712,SGD
S000005041,PHO23,Component of the Rpd3L histone deacetylase complex,involved_in,GO:0045944,IMP,P,YNL097C,20140930,SGD
S000005041,PHO23,Component of the Rpd3L histone deacetylase complex,involved_in,GO:0045944,IMP,P,YNL097C,20140930,SGD
S000002274,NUP84,Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC),involved_in,GO:0045944,IMP,P,YDL116W,20120607,SGD
S000003177,MIG2,Zinc finger transcriptional repressor,involved_in,GO:0000122,IMP,P,YGL209W|MLZ1,20140905,SGD
S000003177,MIG2,Zinc finger transcriptional repressor,involved_in,GO:0000122,IGI,P,YGL209W|MLZ1,20140905,SGD
S000003177,MIG2,Zinc finger transcriptional repressor,involved_in,GO:0045944,IMP,P,YGL209W|MLZ1,20110805,SGD
S000003177,MIG2,Zinc finger transcriptional repressor,involved_in,GO:0045944,IGI,P,YGL209W|MLZ1,20110805,SGD
S000003080,TAF6,Subunit (60 kDa) of TFIID and SAGA complexes,involved_in,GO:0006366,IDA,P,YGL112C|TAF60|TafII60|TATA-binding protein-associated factor TAF6,20090818,SGD
S000003080,TAF6,Subunit (60 kDa) of TFIID and SAGA complexes,involved_in,GO:0006366,IDA,P,YGL112C|TAF60|TafII60|TATA-binding protein-associated factor TAF6,20090818,SGD
S000003213,RTF1,Subunit of RNAPII-associated chromatin remodeling Paf1 complex,involved_in,GO:0000122,IMP,P,YGL244W|CSL3,20111028,SGD
S000003213,RTF1,Subunit of RNAPII-associated chromatin remodeling Paf1 complex,involved_in,GO:0006357,IGI,P,YGL244W|CSL3,20111020,SGD
S000003162,HOS2,Histone deacetylase and subunit of Set3 and Rpd3L complexes,involved_in,GO:0006355,IMP,P,YGL194C|RTL1|histone deacetylase HOS2,20091021,SGD
S000003119,NUT1,Component of the RNA polymerase II mediator complex,involved_in,GO:0006357,IMP,P,YGL151W|MED5|SSX4,20020822,SGD
S000003119,NUT1,Component of the RNA polymerase II mediator complex,involved_in,GO:0006366,IDA,P,YGL151W|MED5|SSX4,20090420,SGD
S000003118,INO80,ATPase and nucleosome spacing factor,involved_in,GO:0006366,IDA,P,YGL150C|chromatin-remodeling ATPase INO80,20021011,SGD
S000003118,INO80,ATPase and nucleosome spacing factor,involved_in,GO:0006366,IMP,P,YGL150C|chromatin-remodeling ATPase INO80,20021011,SGD
S000003118,INO80,ATPase and nucleosome spacing factor,involved_in,GO:0045944,IMP,P,YGL150C|chromatin-remodeling ATPase INO80,20081022,SGD
S000000735,GCN4,bZIP transcriptional activator of amino acid biosynthetic genes,enables,GO:0003700,IEA,F,YEL009C|AAS3|ARG9|AAS101|amino acid starvation-responsive transcription factor GCN4,20210410,InterPro
S000003354,YGR122W,Protein that may be involved in pH regulation,involved_in,GO:0000122,IMP,P,YGR122W,20060203,SGD
S000003354,YGR122W,Protein that may be involved in pH regulation,involved_in,GO:0000122,IMP,P,YGR122W,20060203,SGD
S000003395,GTR2,Subunit of a TORC1-stimulating GTPase and the EGO/GSE complex,involved_in,GO:0045944,IDA,P,YGR163W,20080416,SGD
S000003494,BUD32,Protein kinase,involved_in,GO:0045944,IPI,P,YGR262C|LDB14|serine/threonine protein kinase BUD32,20060829,SGD
S000003520,MAL13,MAL-activator protein,enables,GO:0003700,ISS,F,YGR288W|MALR|transcription factor MAL13,20020605,SGD
S000003520,MAL13,MAL-activator protein,involved_in,GO:0006355,ISS,P,YGR288W|MALR|transcription factor MAL13,20020605,SGD
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000006214,RPA135,RNA polymerase I second largest subunit A135,involved_in,GO:0006351,IEA,P,YPR010C|A135|RPA2|RRN2|SRP3|DNA-directed RNA polymerase I core subunit RPA135,20210410,InterPro
S000004618,SOK2,Nuclear protein that negatively regulates pseudohyphal differentiation,enables,GO:0003700,ISS,F,YMR016C,20010626,SGD
S000006048,HHO1,"Histone H1, linker histone with roles in meiosis and sporulation",involved_in,GO:0006355,IMP,P,YPL127C|histone H1,20020213,SGD
S000001293,ULP2,Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins,involved_in,GO:0006355,IEA,P,YIL031W|SMT4|SUMO protease ULP2,20210411,GOC
S000006169,GAL4,DNA-binding transcription factor required for activating GAL genes,enables,GO:0001228,IDA,F,YPL248C|GAL81|galactose-responsive transcription factor GAL4,20110623,SGD
S000006169,GAL4,DNA-binding transcription factor required for activating GAL genes,enables,GO:0001228,IMP,F,YPL248C|GAL81|galactose-responsive transcription factor GAL4,20110623,SGD
S000005996,GCR1,Transcriptional activator of genes involved in glycolysis,enables,GO:0001228,IMP,F,YPL075W|LPF10|SIT3|transcription regulator GCR1,20110620,SGD
S000005996,GCR1,Transcriptional activator of genes involved in glycolysis,enables,GO:0001228,IDA,F,YPL075W|LPF10|SIT3|transcription regulator GCR1,20110620,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IDA,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000005306,SNF12,73 kDa subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0045944,IGI,P,YNR023W|SWP73,20120216,SGD
S000005306,SNF12,73 kDa subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0045944,IGI,P,YNR023W|SWP73,20120216,SGD
S000005306,SNF12,73 kDa subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0045944,IMP,P,YNR023W|SWP73,20120216,SGD
S000003206,HAP2,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex,contributes_to,GO:0001228,IDA,F,YGL237C|transcription activator HAP2,20110701,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IMP,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IDA,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IMP,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IGI,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IDA,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IMP,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000002264,PHO2,Homeobox transcription factor,enables,GO:0001228,IGI,F,YDL106C|phoB|BAS2|GRF10,20110623,SGD
S000004443,LEU3,"Zinc-knuckle transcription factor, repressor and activator",enables,GO:0001227,IDA,F,YLR451W|leucine-responsive transcriptional regulator LEU3,20160107,SGD
S000004443,LEU3,"Zinc-knuckle transcription factor, repressor and activator",enables,GO:0001228,IDA,F,YLR451W|leucine-responsive transcriptional regulator LEU3,20160107,SGD
S000004246,HAP1,Zinc finger transcription factor,enables,GO:0001228,IDA,F,YLR256W|CYP1,20111018,SGD
S000004246,HAP1,Zinc finger transcription factor,enables,GO:0001228,IMP,F,YLR256W|CYP1,20111018,SGD
S000004646,MCM1,Transcription factor,enables,GO:0001227,IDA,F,YMR043W|FUN80|transcription factor MCM1,20120130,SGD
S000004646,MCM1,Transcription factor,enables,GO:0001228,IMP,F,YMR043W|FUN80|transcription factor MCM1,20120130,SGD
S000004646,MCM1,Transcription factor,enables,GO:0001228,IDA,F,YMR043W|FUN80|transcription factor MCM1,20120130,SGD
S000004646,MCM1,Transcription factor,enables,GO:0001228,IDA,F,YMR043W|FUN80|transcription factor MCM1,20120130,SGD
